 Card ID,//Card Title, Card Value, Bats, Throws, Position, Contact, Gap, Power, Eye, Avoid Ks, BABIP, Contact vL, Gap vL, Power vL, Eye vL, Avoid K vL, BABIP vL,Contact vR, Gap vR, Power vR, Eye vR, Ks vR, BABIP vR, GB Hitter Type, FB Hitter Type, BattedBallType, Speed, Stealing, Baserunning, Sac bunt, Bunt for hit, Stuff, Movement, Control,Stuff vL, Movement vL, Control vL, Stuff vR, Movement vR, Control vR, Fastball, Slider, Curveball, Changeup, Cutter, Sinker, Splitter, Forkball, Screwball, Circlechange, Knucklecurve, Knuckleball, Stamina, Hold, GB, Velocity, Arm Slot,Infield Range, Infield Error, Infield Arm, DP, CatcherAbil, Catcher Arm, OF Range, OF Error, OF Arm, Pos Rating P, Pos Rating C,Pos Rating 1B,Pos Rating 2B,Pos Rating 3B,Pos Rating SS,Pos Rating LF,Pos Rating CF,Pos Rating RF,LearnC,Learn1B,Learn2B,Learn3B,LearnSS,LearnLF,LearnCF, LearnRF,Packable,Dummycode
37952,SPECIAL EDITION C Chris Hoiles BAL 1992,92,R,R,C,69,47,96,84,52,49,79,39,113,95,61,49,65,49,90,81,49,49,Spray,Spray,Flyball,12,7,25,8,7,2,23,1,2,22,1,2,24,1,9,0,0,0,0,0,0,0,0,0,0,0,1,41,XFB,83-85,Normal,6,7,4,9,91,59,7,8,5,0,85,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TE 3,SPECIAL EDITION C Chris Hoiles BAL 1992 (TE 3)
40105,Rookie Sensation LF Willie Hogan SLA 1911,49,R,R,LF,46,54,11,51,42,57,47,55,11,52,42,58,46,54,11,50,42,57,Pull,Spray,Groundball,72,75,61,87,47,2,23,1,2,22,1,2,24,1,9,0,0,0,0,0,0,0,0,0,0,0,1,78,XFB,83-85,Normal,5,2,2,5,0,0,76,47,87,0,0,0,0,0,0,93,0,0,0,0,0,0,0,1,0,0,Packable,Rookie Sensation LF Willie Hogan SLA 1911 (Packable)
40106,PLATINUM SERIES 2 C Shanty Hogan NY1 1928,69,R,R,C,76,70,56,55,73,69,82,69,60,55,86,70,73,70,54,55,69,69,Spray,Normal,Normal,11,31,31,47,17,2,23,1,2,22,1,2,24,1,9,0,0,0,0,0,0,0,0,0,0,0,1,53,XFB,83-85,Over,1,4,3,3,69,57,3,9,2,0,63,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Plat 2,PLATINUM SERIES 2 C Shanty Hogan NY1 1928 (Plat 2)
37955,PLATINUM SERIES 2 CF Solly Hofman CHC 1910,90,R,R,CF,92,75,22,65,81,94,92,75,22,66,81,94,92,75,22,65,81,94,Spray,Spray,Normal,71,74,62,99,32,2,23,1,2,22,1,2,24,1,9,0,0,0,0,0,0,0,0,0,0,0,1,19,XFB,83-85,Normal,43,36,38,37,0,0,79,75,55,0,0,62,0,0,0,0,67,0,0,1,1,0,1,1,1,1,Plat 2,PLATINUM SERIES 2 CF Solly Hofman CHC 1910 (Plat 2)
37956,COOPERSTOWN CLUB CL Trevor Hoffman SD 1999,100,R,R,CL,7,26,12,15,7,7,7,27,12,15,7,7,7,25,12,15,7,7,Normal,Spray,Groundball,5,6,5,23,3,106,103,100,103,99,99,109,105,101,81,66,51,95,0,0,0,0,0,0,0,0,17,35,XFB,97-99,Normal,20,25,16,24,0,0,3,8,5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ME,COOPERSTOWN CLUB CL Trevor Hoffman SD 1999 (ME)
34298,MLB 2022 Live RP Jeff Hoffman CIN 2022,52,R,R,RP,13,7,5,5,19,6,13,7,5,6,20,6,13,7,5,5,19,6,Spray,Spray,Groundball,15,11,27,27,4,74,48,37,71,45,36,76,50,37,80,61,60,0,0,0,63,0,0,0,0,0,23,53,XFB,94-96,Normal,13,34,38,12,1,4,11,21,6,54,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Packable,MLB 2022 Live RP Jeff Hoffman CIN 2022 (Packable)
41625,Topps BUNT Series SS Nico Hoerner CHC 2022,94,R,R,SS,94,67,47,64,96,85,96,68,51,69,97,85,94,67,46,63,95,85,Normal,Normal,Groundball,92,94,92,85,60,8,1,1,8,1,1,8,1,1,30,0,0,0,0,0,0,0,0,0,0,0,1,0,XFB,90-92,Over,92,90,81,86,1,1,72,72,64,0,0,0,108,48,94,0,0,0,0,0,1,1,1,1,1,1,Packable,Topps BUNT Series SS Nico Hoerner CHC 2022 (Packable)
34328,MLB 2022 Live 2B Nico Hoerner CHC 2022,82,R,R,2B,70,56,39,37,86,63,73,56,40,38,89,65,69,56,38,36,85,62,Normal,Normal,Normal,53,72,53,83,60,8,1,1,1,1,1,1,1,1,30,0,0,0,0,0,0,0,0,0,0,0,1,0,XFB,90-92,Over,78,76,61,69,1,1,62,62,49,0,0,0,85,34,69,18,28,15,0,1,1,1,1,1,1,1,Packable,MLB 2022 Live 2B Nico Hoerner CHC 2022 (Packable)
41681,MLB 2022 Live RP Bryan Hoeing MIA 2022,51,R,R,RP,19,18,7,19,12,21,19,18,7,19,12,21,19,18,7,19,12,21,Pull,Pull,Groundball,5,11,18,46,28,47,43,48,45,42,48,48,44,49,0,0,32,0,0,45,48,0,0,0,0,0,27,42,GB,93-95,Normal,25,12,66,7,2,2,24,7,21,52,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,Packable,MLB 2022 Live RP Bryan Hoeing MIA 2022 (Packable)
37957,Snapshot SP Billy Hoeft DET 1954,61,L,L,SP,32,74,1,62,32,38,32,68,1,58,30,38,33,75,1,64,33,38,Pull,Pull,Normal,3,6,9,21,7,76,34,69,77,34,69,76,33,69,72,63,82,42,0,0,0,0,0,0,0,0,80,93,XFB,90-92,Over,22,24,18,24,0,0,1,5,10,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Packable,Snapshot SP Billy Hoeft DET 1954 (Packable)
37958,SPECIAL EDITION 1B Gil Hodges BRO 1957,81,R,R,1B,73,72,95,84,48,56,74,83,88,92,57,57,71,69,97,81,45,56,Spray,Normal,Flyball,43,76,59,46,45,2,1,1,2,1,1,2,1,1,9,0,0,0,0,0,0,0,0,0,0,0,1,60,XFB,83-85,Normal,73,68,66,46,0,0,6,9,10,0,0,85,0,0,0,0,0,0,0,1,0,0,0,0,0,0,TE 1,SPECIAL EDITION 1B Gil Hodges BRO 1957 (TE 1)
41363,All-Star 1B Gil Hodges BRO 1954,85,R,R,1B,79,63,93,71,57,61,79,67,88,74,60,62,80,62,94,70,56,61,Pull,Normal,Flyball,23,60,48,18,10,2,22,1,2,21,1,2,23,1,9,0,0,0,0,0,0,0,0,0,0,0,1,20,XFB,83-85,Over,69,67,62,34,0,0,7,2,4,0,0,83,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Packable,All-Star 1B Gil Hodges BRO 1954 (Packable)
40107,Unsung Heroes CF Oris Hockett CWS 1945,47,L,R,CF,60,65,8,33,74,63,56,62,7,38,63,62,62,66,8,31,78,64,Spray,Normal,Groundball,72,66,60,11,38,2,23,1,2,22,1,2,24,1,9,0,0,0,0,0,0,0,0,0,0,0,1,73,XFB,83-85,Over,4,3,10,4,0,0,72,57,53,0,0,0,0,0,0,0,53,0,0,0,0,0,0,1,1,1,Packable,Unsung Heroes CF Oris Hockett CWS 1945 (Packable)
40108,Hardware Heroes 3B Don Hoak CIN 1957,66,R,R,3B,66,83,57,62,70,58,76,96,67,72,83,60,63,79,54,59,66,58,Pull,Spray,Normal,69,58,69,20,23,2,23,1,2,22,1,2,24,1,9,0,0,0,0,0,0,0,0,0,0,0,1,7,XFB,83-85,Over,53,78,69,52,0,0,8,1,10,0,0,0,0,59,0,0,0,0,0,0,0,1,0,0,0,0,Packable,Hardware Heroes 3B Don Hoak CIN 1957 (Packable)
40939,MLB 2022 Live RP Sean Hjelle SF 2022,58,R,R,RP,19,22,5,20,10,25,19,22,5,21,10,25,19,22,5,20,10,25,Spray,Spray,Groundball,4,16,19,67,11,61,47,56,58,44,54,63,48,57,67,0,0,46,0,0,0,0,0,0,63,0,25,42,XGB,94-96,Normal,13,23,57,18,3,5,24,22,59,49,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,Packable,MLB 2022 Live RP Sean Hjelle SF 2022 (Packable)
34261,MLB 2022 Live 1B Keston Hiura MIL 2022,67,R,R,1B,49,47,68,57,29,56,51,48,72,60,30,58,49,47,67,56,29,56,Pull,Pull,Flyball,43,67,70,62,38,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FB,-,Over,42,39,49,51,1,5,49,45,42,0,0,65,34,0,0,16,0,0,0,1,1,1,1,1,1,1,Packable,MLB 2022 Live 1B Keston Hiura MIL 2022 (Packable)
39455,PLATINUM SERIES 2 2B Keston Hiura MIL 2019,66,R,R,2B,75,75,63,45,42,84,69,64,53,53,39,83,77,79,66,43,42,84,XPull,Pull,Line,63,80,59,3,9,2,23,1,2,22,1,2,24,1,9,0,0,0,0,0,0,0,0,0,0,0,1,5,XFB,83-85,Normal,57,58,38,67,0,0,7,3,9,0,0,0,58,0,0,0,0,0,0,1,1,0,0,0,0,0,Plat 2,PLATINUM SERIES 2 2B Keston Hiura MIL 2019 (Plat 2)
40109,Rookie Sensation SP Lloyd Hittle WS1 1949,69,R,L,SP,14,20,1,17,10,15,14,20,1,17,10,15,14,20,1,17,10,15,Spray,Normal,Groundball,3,6,29,40,60,36,104,48,38,111,49,35,102,47,37,0,39,24,0,66,0,0,0,0,0,0,42,83,FB,89-91,Normal,28,24,24,24,0,0,4,5,5,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Packable,Rookie Sensation SP Lloyd Hittle WS1 1949 (Packable)
37964,Unsung Heroes RP Sterling Hitchcock NYY 1994,57,L,L,RP,6,20,12,18,5,11,6,19,11,17,5,10,6,21,12,18,5,11,Spray,Spray,Groundball,4,6,21,3,33,64,81,36,77,98,39,59,75,36,66,40,0,0,0,70,69,0,0,0,0,0,16,86,FB,91-93,Sidearm,26,24,22,24,0,0,4,8,4,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Packable,Unsung Heroes RP Sterling Hitchcock NYY 1994 (Packable)
37966,Snapshot CF Chuck Hinton CLE 1965,66,R,R,CF,59,56,64,61,55,51,59,59,55,52,63,54,59,55,67,63,53,51,Spray,Spray,Flyball,73,84,63,25,76,2,23,1,2,22,1,2,24,1,9,0,0,0,0,0,0,0,0,0,0,0,1,84,XFB,83-85,Over,59,60,39,64,0,0,74,63,63,0,0,61,59,0,0,63,58,0,0,1,0,0,0,1,1,1,Packable,Snapshot CF Chuck Hinton CLE 1965 (Packable)
40110,SPECIAL EDITION CF Paul Hines  PEAK,100,R,R,CF,97,102,59,75,70,95,100,106,62,79,72,97,96,101,59,74,70,94,Spray,Spray,Line,72,75,74,5,20,2,12,1,2,12,1,2,13,1,9,0,0,0,0,0,0,0,0,0,0,0,1,62,XFB,83-85,Submarine,37,35,33,35,0,0,98,72,66,0,0,46,0,0,0,0,99,0,0,1,0,0,0,0,1,0,ME,SPECIAL EDITION CF Paul Hines  PEAK (ME)
34124,MLB 2022 Live LF Sam Hilliard COL 2022,49,L,L,LF,38,43,46,59,30,40,36,40,42,56,29,38,38,44,47,60,30,41,Pull,Pull,Groundball,57,82,61,47,53,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,XFB,90-92,Over,29,27,71,21,2,1,70,66,69,0,0,0,0,0,0,85,53,75,0,1,0,0,0,1,1,1,Packable,MLB 2022 Live LF Sam Hilliard COL 2022 (Packable)
34058,MLB 2022 Live RP Tim Hill SD 2022,68,R,L,RP,15,15,1,17,16,12,14,15,1,16,15,11,15,15,1,17,16,12,Pull,Pull,Groundball,16,24,24,55,8,39,104,59,53,128,67,34,89,56,0,34,0,0,0,65,0,0,0,0,0,0,14,81,XGB,92-94,Submarine,12,20,51,11,1,5,6,25,51,42,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Packable,MLB 2022 Live RP Tim Hill SD 2022 (Packable)
34970,MLB 2022 Live SP Rich Hill BOS 2022,54,L,L,SP,24,26,1,21,11,33,22,24,1,19,11,30,24,26,1,21,11,33,Spray,Spray,Groundball,15,6,13,30,8,60,42,58,59,42,58,61,43,58,45,0,77,52,46,0,0,0,0,0,0,0,66,61,FB,88-90,Normal,28,24,38,11,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Packable,MLB 2022 Live SP Rich Hill BOS 2022 (Packable)
35388,Negro League Star CF Pete Hill NEG Peak,86,L,R,CF,86,95,31,64,96,79,78,82,27,56,89,74,88,99,33,67,98,81,Normal,Spray,Line,52,58,57,93,86,1,1,7,1,1,7,1,1,7,3,0,0,0,0,0,0,0,0,0,0,0,6,9,XFB,75-80,Sidearm,30,19,30,30,3,3,89,82,62,0,0,16,0,0,0,82,86,47,0,1,0,0,0,1,0,1,Packable,Negro League Star CF Pete Hill NEG Peak (Packable)
37971,SPECIAL EDITION SP Ken Hill MON 1994,78,R,R,SP,20,23,5,41,36,13,21,25,5,45,39,13,20,23,5,40,35,13,Pull,Spray,Groundball,5,6,5,58,20,68,98,58,65,95,58,70,101,59,66,42,0,57,0,0,0,78,0,0,0,0,88,60,NEU,92-94,Normal,39,26,35,24,0,0,10,2,8,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TE 2,SPECIAL EDITION SP Ken Hill MON 1994 (TE 2)
37972,PLATINUM SERIES 1 SP Ken Hill MON 1993,59,R,R,SP,13,37,1,43,35,2,14,40,1,46,38,2,13,36,1,42,34,2,Spray,Normal,Groundball,3,6,22,95,19,44,99,47,42,95,47,45,102,48,52,32,0,31,0,0,0,62,0,0,0,0,89,53,NEU,92-94,Normal,39,26,36,24,0,0,9,7,8,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plat 1,PLATINUM SERIES 1 SP Ken Hill MON 1993 (Plat 1)
41376,MLB 2022 Live RP Garrett Hill DET 2022,42,R,R,RP,20,16,3,25,25,18,20,16,3,25,25,18,20,16,3,25,25,18,Spray,Spray,Groundball,13,15,23,84,1,44,38,38,45,39,38,44,38,38,53,0,51,50,0,0,0,0,0,0,0,0,25,31,NEU,91-93,Normal,25,26,40,24,2,3,8,23,30,62,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,Packable,MLB 2022 Live RP Garrett Hill DET 2022 (Packable)
34768,MLB 2022 Live CF Derek Hill SEA 2022,69,R,R,CF,49,35,33,42,32,67,50,36,34,43,33,70,48,35,33,42,32,67,Spray,Spray,Groundball,69,72,78,59,76,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,XFB,-,Normal,23,25,51,8,1,4,88,78,65,0,0,0,0,0,0,54,83,35,0,1,0,1,0,1,1,1,Packable,MLB 2022 Live CF Derek Hill SEA 2022 (Packable)
37974,SPECIAL EDITION SP Teddy Higuera ML4 1988,85,S,L,SP,6,20,12,19,5,11,6,20,12,19,5,11,6,20,12,19,5,11,Pull,Normal,Groundball,3,6,5,21,1,89,57,72,95,60,73,87,56,71,79,87,0,79,0,0,0,0,0,0,0,0,96,86,XFB,90-92,Over,18,25,14,25,0,0,7,2,5,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TE 1,SPECIAL EDITION SP Teddy Higuera ML4 1988 (TE 1)
37975,SPECIAL EDITION LF Bobby Higginson DET 1996,90,L,R,LF,75,93,72,75,84,57,66,80,60,79,71,56,79,98,76,74,89,57,Pull,Normal,Line,53,77,65,12,18,2,1,1,2,1,1,2,1,1,9,0,0,0,0,0,0,0,0,0,0,0,1,46,XFB,83-85,Over,10,4,4,3,0,0,75,59,102,0,0,0,0,0,0,98,0,94,0,0,0,0,0,1,0,1,TE 1,SPECIAL EDITION LF Bobby Higginson DET 1996 (TE 1)
37976,SPECIAL EDITION 3B Pinky Higgins DET 1944,75,R,R,3B,75,87,76,65,90,52,83,82,89,76,95,53,73,88,71,61,88,52,Spray,Normal,Line,44,70,56,62,61,2,1,1,2,1,1,2,1,1,9,0,0,0,0,0,0,0,0,0,0,0,1,70,XFB,83-85,Normal,64,60,84,69,0,0,2,8,3,0,0,0,0,72,0,0,0,0,0,0,0,1,0,0,0,0,TE 2,SPECIAL EDITION 3B Pinky Higgins DET 1944 (TE 2)
40946,MLB 2022 Live C P.J. Higgins CHC 2022,51,R,R,C,46,46,46,53,45,46,47,47,48,54,46,47,46,46,46,53,45,46,Normal,Normal,Groundball,34,63,60,57,52,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,XFB,-,Over,47,61,56,50,55,60,38,45,54,0,51,39,0,12,0,0,0,0,1,1,1,1,1,1,0,1,Packable,MLB 2022 Live C P.J. Higgins CHC 2022 (Packable)
37979,SPECIAL EDITION SP Kirby Higbe BRO 1943,82,R,R,SP,19,1,27,26,33,7,18,1,27,28,30,7,19,1,27,25,33,7,Spray,Pull,Groundball,4,6,5,36,55,81,112,50,83,114,51,80,111,50,73,0,85,71,0,0,0,0,0,0,45,0,81,28,XFB,90-92,Over,20,25,15,24,0,0,1,5,5,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TE 3,SPECIAL EDITION SP Kirby Higbe BRO 1943 (TE 3)
34935,MLB 2022 Live C Kyle Higashioka NYY 2022,70,R,R,C,46,39,64,37,49,38,48,41,68,39,52,40,45,38,63,36,48,37,Pull,Pull,Normal,17,18,45,45,39,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XFB,-,Sidearm,23,52,45,19,75,73,33,44,51,0,75,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,Packable,MLB 2022 Live C Kyle Higashioka NYY 2022 (Packable)
37981,SPECIAL EDITION CF Richard Hidalgo HOU 2000,82,R,R,CF,73,81,84,50,47,64,68,95,71,51,45,67,75,76,88,49,48,64,Pull,Spray,Flyball,52,76,84,3,7,2,23,1,2,22,1,2,24,1,9,0,0,0,0,0,0,0,0,0,0,0,1,24,XFB,83-85,Over,6,9,4,1,0,0,92,63,58,0,0,0,0,0,0,60,87,62,0,0,0,0,0,1,1,1,ME,SPECIAL EDITION CF Richard Hidalgo HOU 2000 (ME)
37980,SPECIAL EDITION RF Richard Hidalgo HOU 2003,83,R,R,RF,77,102,74,57,50,71,73,94,70,67,46,72,78,105,76,54,51,71,Pull,Spray,Line,59,79,55,6,8,2,23,1,2,22,1,2,24,1,9,0,0,0,0,0,0,0,0,0,0,0,1,9,XFB,83-85,Normal,10,8,6,5,0,0,79,67,114,0,0,0,0,0,0,0,0,105,0,0,0,0,0,1,1,1,TE 3,SPECIAL EDITION RF Richard Hidalgo HOU 2003 (TE 3)
34204,MLB 2022 Live RP Jordan Hicks STL 2022,40,R,R,RP,21,22,8,19,14,24,21,22,8,19,14,24,21,22,8,19,14,24,Normal,Normal,Groundball,24,13,33,39,21,63,50,29,56,44,28,69,55,31,0,56,35,0,0,58,0,0,0,0,0,0,25,48,XGB,99-101,Normal,24,25,51,28,1,1,41,14,51,63,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,Packable,MLB 2022 Live RP Jordan Hicks STL 2022 (Packable)
34945,MLB 2022 Live CF Aaron Hicks NYY 2022,65,S,R,CF,43,33,39,77,44,42,43,32,41,76,41,44,43,33,39,77,45,42,XPull,Pull,Groundball,33,69,53,61,60,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XFB,-,Normal,11,30,33,11,10,2,68,67,61,0,0,0,0,0,0,81,50,35,0,1,0,0,0,1,1,1,Packable,MLB 2022 Live CF Aaron Hicks NYY 2022 (Packable)
40114,All-Star 1B Jim Hickman CHC 1970,79,R,R,1B,78,79,77,70,43,79,85,93,82,80,47,81,76,75,76,66,41,79,XPull,Normal,Flyball,3,6,25,8,7,4,24,1,3,23,1,4,24,1,9,5,0,0,0,0,0,0,0,0,0,0,1,35,XFB,83-85,Sidearm,33,38,30,35,0,0,75,60,61,0,0,66,0,0,0,0,60,56,0,1,0,1,0,1,1,1,Packable,All-Star 1B Jim Hickman CHC 1970 (Packable)
40115,LIMITED EDITION 1B Charlie Hickman CLE 1902,89,R,R,1B,94,92,65,21,92,80,97,96,67,22,94,81,93,91,64,20,91,79,Spray,Spray,Line,51,59,62,34,2,3,24,1,3,23,1,3,25,1,9,0,4,0,0,0,0,0,0,0,0,0,1,9,NEU,83-85,Over,107,29,97,36,0,0,54,52,60,0,0,63,0,0,0,62,0,0,0,1,1,1,0,1,0,1,LE,LIMITED EDITION 1B Charlie Hickman CLE 1902 (LE)
40935,MLB 2022 Live LF Brewer Hicklen KC 2022,43,R,R,LF,41,41,49,49,19,54,42,42,49,50,19,56,41,41,49,49,19,54,Pull,Pull,Normal,88,88,60,52,63,1,1,1,1,1,1,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,XFB,80-83,Normal,40,23,24,24,1,4,67,63,59,0,0,0,0,0,0,79,41,67,0,1,1,0,0,1,1,1,Packable,MLB 2022 Live LF Brewer Hicklen KC 2022 (Packable)
40116,Rookie Sensation SP Greg Hibbard CWS 1989,69,L,L,SP,6,20,12,19,5,11,6,19,11,18,5,10,6,21,12,20,5,11,Pull,Spray,Groundball,4,6,11,5,3,30,93,58,33,103,60,29,90,57,0,23,25,29,0,59,0,0,0,0,0,0,81,95,NEU,90-92,Normal,34,23,30,24,0,0,9,5,3,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Packable,Rookie Sensation SP Greg Hibbard CWS 1989 (Packable)
34329,MLB 2022 Live RF Jason Heyward CHC 2022,66,L,L,RF,47,47,39,57,52,46,43,40,33,49,45,44,48,49,41,59,55,46,XPull,Pull,Groundball,34,69,69,52,22,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,XFB,-,Normal,27,38,55,18,0,0,76,71,76,0,0,0,0,0,0,36,64,85,0,1,0,0,0,1,1,1,Packable,MLB 2022 Live RF Jason Heyward CHC 2022 (Packable)
37985,Snapshot SP Ed Heusser CIN 1943,64,S,R,SP,17,20,1,17,11,19,16,19,1,16,10,18,17,21,1,18,11,20,Spray,Normal,Groundball,3,6,8,22,16,40,58,78,36,53,75,43,63,80,0,0,47,35,0,57,0,0,0,0,0,0,48,17,NEU,90-92,Sidearm,27,24,23,24,0,0,9,6,3,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Packable,Snapshot SP Ed Heusser CIN 1943 (Packable)
40117,Rookie Sensation SP Johnny Hetki CIN 1946,78,R,R,SP,29,29,1,22,18,40,30,30,1,23,18,41,29,29,1,22,18,39,Spray,Pull,Groundball,4,6,11,54,8,29,90,81,27,84,79,30,95,83,37,0,30,0,0,58,0,0,0,0,0,0,48,63,FB,88-90,Normal,26,24,22,24,0,0,1,10,8,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Packable,Rookie Sensation SP Johnny Hetki CIN 1946 (Packable)
40118,Hardware Heroes SP Otto Hess CLE 1906,61,L,L,SP,38,51,1,11,30,49,36,47,1,10,29,46,38,52,1,11,31,49,Spray,Normal,Groundball,63,59,66,28,43,67,45,61,72,48,62,66,44,60,69,73,61,0,0,0,45,0,0,0,0,0,110,71,NEU,90-92,Normal,24,24,20,25,0,0,75,63,60,54,0,0,0,0,0,0,59,0,0,0,0,0,0,1,0,0,Packable,Hardware Heroes SP Otto Hess CLE 1906 (Packable)
40642,MLB 2022 Live SP David Hess TB,61,R,R,SP,27,15,8,19,31,27,28,16,8,20,32,28,27,15,8,18,31,27,Normal,Normal,Groundball,12,17,21,37,3,56,38,56,51,35,54,59,41,57,71,72,0,36,0,0,0,0,0,0,0,0,58,39,XFB,94-96,Normal,23,33,59,26,2,4,28,9,20,72,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,Packable,MLB 2022 Live SP David Hess TB (Packable)
37990,Legend SP Orel Hershiser LAD PEAK,94,R,R,SP,36,39,1,21,39,40,38,42,1,22,42,42,35,38,1,20,38,40,Spray,Normal,Groundball,4,11,7,69,26,80,103,85,81,105,85,79,102,85,82,0,86,71,0,0,0,0,0,0,0,0,93,30,XGB,93-95,Normal,40,23,37,23,0,0,4,10,7,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Packable,Legend SP Orel Hershiser LAD PEAK (Packable)
40120,Unsung Heroes RP Art Herring BRO 1946,66,R,R,RP,9,32,12,19,7,12,9,33,12,19,7,12,9,32,12,19,7,12,Normal,Pull,Groundball,53,74,49,48,24,32,90,65,30,87,63,34,92,67,38,28,21,0,0,0,0,0,0,0,0,0,24,94,XFB,90-92,Normal,31,24,27,24,0,0,3,6,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Packable,Unsung Heroes RP Art Herring BRO 1946 (Packable)
34389,MLB 2022 Live CF Odubel Herrera PHI 2022,58,L,R,CF,55,56,46,41,60,53,51,51,41,38,54,51,57,58,48,42,62,54,Normal,Normal,Normal,41,65,43,65,71,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XFB,-,Normal,51,35,41,37,0,0,74,68,60,0,0,0,0,0,0,33,59,29,0,1,1,1,1,1,1,1,Packable,MLB 2022 Live CF Odubel Herrera PHI 2022 (Packable)
41196,Rookie Sensation RP Kelvin Herrera KC 2012,79,R,R,RP,6,20,12,19,5,11,6,20,12,19,5,11,6,20,12,19,5,11,Normal,Normal,Groundball,5,6,8,4,31,59,95,77,60,89,72,58,101,81,58,0,57,26,0,0,0,0,0,0,0,0,14,5,GB,96-98,Normal,25,24,21,24,0,0,6,10,8,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Packable,Rookie Sensation RP Kelvin Herrera KC 2012 (Packable)
40707,MLB 2022 Live C Jose Herrera ARI 2022,46,S,R,C,42,40,27,59,47,42,41,38,26,56,45,41,43,41,27,59,47,43,Spray,Spray,Groundball,20,11,42,54,17,1,1,5,1,1,5,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,XFB,75-80,Normal,32,60,64,12,61,62,30,41,74,0,57,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,Packable,MLB 2022 Live C Jose Herrera ARI 2022 (Packable)
35620,Future Legend C Ivan Herrera STL 2022,74,R,R,C,54,52,66,70,57,45,56,53,67,72,58,47,53,52,66,69,56,45,Pull,Pull,Normal,22,33,39,69,54,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,XFB,-,Over,24,25,50,10,66,62,32,35,51,0,62,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Packable,Future Legend C Ivan Herrera STL 2022 (Packable)
41296,MLB 2022 Live C Ivan Herrera STL 2022,44,R,R,C,40,33,49,53,42,38,41,34,50,55,43,39,40,33,49,53,42,37,Pull,Pull,Groundball,18,28,33,57,54,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,XFB,-,Over,24,25,50,10,62,58,32,35,51,0,56,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,Packable,MLB 2022 Live C Ivan Herrera STL 2022 (Packable)
40121,PLATINUM SERIES 2 2B Tom Herr STL 1985,70,S,R,2B,74,85,31,62,86,70,81,72,36,55,101,70,72,89,29,64,81,70,Spray,Spray,Line,68,83,75,58,69,2,1,1,2,1,1,2,1,1,9,0,0,0,0,0,0,0,0,0,0,0,1,65,XFB,83-85,Over,55,92,37,88,0,0,2,8,8,0,0,0,75,0,0,0,0,0,0,0,1,0,0,0,0,0,Plat 2,PLATINUM SERIES 2 2B Tom Herr STL 1985 (Plat 2)
